month,w1,w2,w3,w4,max,total
1,83663.97491455701,0,0,910.3722168199397,83563.281058646
2,83663.97491455701,0,0,910.3722168199397,83763.88989619199
3,83663.97491455701,0,0,910.3722168199397,84072.248621568
4,83663.97491455701,0,0,910.3722168199397,85617.691326144
5,81403.47827201038,0,0,0,80386.790025408
6,81403.47827201038,0,0,0,79437.432386844
7,81403.47827201038,0,0,0,80181.87827628401
8,81485.34143483179,0,0,0,83564.532101412
9,81485.34143483179,0,0,0,81651.578950419
10,81485.34143483179,0,0,0,81067.36200252401
11,81475.28879649127,0,0,0,86069.64467415
12,81398.97753111765,0,0,0,83465.242938432
13,80643.65446602304,0,0,0,81331.0
14,80643.65446602304,0,0,0,80448.0
15,78240.84154903132,0,0,0,78336.0
16,72708.34642726547,0,0,0,74304.0
17,72708.34642726547,0,0,0,72768.0
18,72708.34642726547,0,0,0,71308.0
19,72708.34642726547,0,0,0,71116.0
20,72708.34642726547,0,0,0,72729.0
21,72708.34642726547,0,0,0,72921.0
22,72708.34642726547,0,0,0,72076.0
23,72716.87986936282,0,0,0,75225.0
24,72716.87986936282,0,0,0,75456.0,387601048.6319046
month,w1,w2,w3,w4,max,total
1,83565.9601426202,0,0,1214.69294915291,83563.281058646
2,83565.9601426202,0,0,1214.69294915291,83763.88989619199
3,83565.9601426202,0,0,1214.69294915291,84072.248621568
4,83565.9601426202,0,0,1214.69294915291,85617.691326144
5,81277.0163549605,0,0,0,80386.790025408
6,81277.0163549605,0,0,0,79437.432386844
7,81277.0163549605,0,0,0,80181.87827628401
8,81280.36975575465,0,0,0,83564.532101412
9,81280.36975575465,0,0,0,81651.578950419
10,81280.36975575465,0,0,0,81067.36200252401
11,81318.7194742057,0,0,0,86069.64467415
12,81319.65497432825,0,0,0,83465.242938432
13,80415.45772014433,0,0,0,81331.0
14,80415.45772014433,0,0,0,80448.0
15,78117.22544096324,0,0,0,78336.0
16,72761.66121600772,0,0,0,74304.0
17,72761.66121600772,0,0,0,72768.0
18,72761.66121600772,0,0,0,71308.0
19,72761.66121600772,0,0,0,71116.0
20,72761.66121600772,0,0,0,72729.0
